table_name,name,col_type,description,badges,attribute_name,col_description,is_nullable,is_primary_key,is_foreign_key,sensitivity,technical_source,is_view,database,cluster,schema,sort_order
mdd_prvdr_dm_adr_hstry,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,217
mdd_prvdr_dm_adr_hstry,prvdr_adr_type_rfrnc_sk,INT,Unique identifier for the type of provider address,,Provider Address Type Reference Surrogatekey,Unique identifier for the type of provider address,No,No,,,,Table,hive,gold,hive_mdm,218
mdd_prvdr_dm_adr_hstry,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,219
mdd_prvdr_dm_adr_hstry,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,220
mdd_prvdr_dm_adr_hstry,fax_num,CHAR(20),The Fax Number available in the provider address,Nullable,Provider Fax Number,The Fax Number available in the provider address,Yes,No,,,,Table,hive,gold,hive_mdm,221
mdd_prvdr_dm_adr_hstry,prvdr_adr_frgn_state_name,VARCHAR(30),The Provider Address Foreign State Name.,Nullable,Provider Address Foreign State Name,The Provider Address Foreign State Name.,Yes,No,,,,Table,hive,gold,hive_mdm,222
mdd_prvdr_dm_adr_hstry,prvdr_adr_frgn_pstl_cd,CHAR(15),The Provider Address Foreign Postal Code,Nullable,Provider Address Foreign Postal Code,The Provider Address Foreign Postal Code,Yes,No,,,,Table,hive,gold,hive_mdm,223
mdd_prvdr_dm_adr_hstry,prvdr_adr_frgn_cntry_name,VARCHAR(55),The Provider Address Foreign Country Name,Nullable,Provider Address Foreign Country Name,The Provider Address Foreign Country Name,Yes,No,,,,Table,hive,gold,hive_mdm,224
mdd_prvdr_dm_adr_hstry,prvdr_src_adr_sk,DECIMAL(20),Unique number generated at source to make the row in the table unique.,Nullable,Provider Source Address Surrogatekey,Unique number generated at source to make the row in the table unique.,Yes,No,,,,Table,hive,gold,hive_mdm,225
mdd_prvdr_dm_adr_hstry,email_adr,VARCHAR(100),The email address of the provider ,Nullable,Email Address,The email address of the provider ,Yes,No,,,,Table,hive,gold,hive_mdm,226
mdd_prvdr_dm_adr_hstry,adr_cnty_rfrnc_sk,INT,"It refers the county specified in a provider address



http://www.census.gov/geo/reference/codes/countylookup.html",Nullable,Address Country Reference Surrogatekey,"It refers the county specified in a provider address



http://www.census.gov/geo/reference/codes/countylookup.html",Yes,No,,,,Table,hive,gold,hive_mdm,227
mdd_prvdr_dm_adr_hstry,state_brdr_adr_sw,CHAR(1),Indicates if the provider address is situated in state boarder,Nullable,State Border Address Switch,Indicates if the provider address is situated in state boarder,Yes,No,,,,Table,hive,gold,hive_mdm,228
mdd_prvdr_dm_adr_hstry,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,229
mdd_prvdr_dm_adr_hstry,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,230
mdd_prvdr_dm_adr_hstry,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,231
mdd_prvdr_dm_spclty_hstry,prvdr_mdcr_spclty_efctv_ts,TIMESTAMP,The date on which a Provider is reported as carrying out the classification of Medicare Specialty.,Nullable,Provider Medicare Specialty Effective Timestamp,The date on which a Provider is reported as carrying out the classification of Medicare Specialty.,Yes,No,,,,Table,hive,gold,hive_mdm,232
mdd_prvdr_dm_spclty_hstry,prvdr_prmry_ind,CHAR(1),An indicator of whether the healthcare Provider's Medicare specialty is regarded as being its primary specialty or not.,Nullable,Provider Primary Specialty Switch,An indicator of whether the healthcare Provider's Medicare specialty is regarded as being its primary specialty or not.,Yes,No,,,,Table,hive,gold,hive_mdm,233
mdd_prvdr_dm_spclty_hstry,prvdr_mdcr_spclty_trmntn_ts,TIMESTAMP,The date on which a Provider is no longer reported as carrying out the classification of Medicare Specialty.,Nullable,Provider Medicare Specialty Termination Timestamp,The date on which a Provider is no longer reported as carrying out the classification of Medicare Specialty.,Yes,No,,,,Table,hive,gold,hive_mdm,234
mdd_prvdr_dm_spclty_hstry,brd_crtfctn_ind,CHAR(1),Indicates whether the physician has a primary or secondary board certification.,Nullable,Board Certification Switch,Indicates whether the physician has a primary or secondary board certification.,Yes,No,,,,Table,hive,gold,hive_mdm,235
mdd_prvdr_dm_spclty_hstry,undfnd_spclty_desc,VARCHAR(60),"A Provider's free-form description of his/her/its Medicare Specialty in cases where the Provider Medicare Specialty Code says that it is some form of 'other'. 



",Nullable,Undefined Medicare Specialty Description Text,"A Provider's free-form description of his/her/its Medicare Specialty in cases where the Provider Medicare Specialty Code says that it is some form of 'other'. 



",Yes,No,,,,Table,hive,gold,hive_mdm,236
mdd_prvdr_dm_spclty_hstry,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,237
mdd_prvdr_dm_spclty_hstry,prvdr_mdcr_spclty_hstry_sk,INT,"The surrogate key in a database is a unique identifier for either an entity in the modeled world or an object in the database. The surrogate key is not derived from application data, unlike a natural (or business) key which is derived from application data. Dummy sequential integer that acts as a Primary Key for the table.",,Provider Medicare Specialty History Surrogatekey,"The surrogate key in a database is a unique identifier for either an entity in the modeled world or an object in the database. The surrogate key is not derived from application data, unlike a natural (or business) key which is derived from application data. Dummy sequential integer that acts as a Primary Key for the table.",No,No,,,,Table,hive,gold,hive_mdm,238
mdd_prvdr_dm_spclty_hstry,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,239
mdd_prvdr_dm_spclty_hstry,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,240
mdd_prvdr_dm_spclty_hstry,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,241
mdd_prvdr_dm_spclty_hstry,src_sys_rec_id,VARCHAR(500),Unique identifier for the record in the source system,,Source System Record Identifier,Unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,242
mdd_prvdr_dm_spclty_hstry,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,243
mdd_prvdr_dm_spclty_hstry,prvdr_mdcr_spclty_rfrnc_sk,INT,"A unique identifier for a classification of healthcare Provider as recognized for the purposes of that healthcare Provider enrolling to bill Medicare for services provided to Medicare Beneficiaries.



Reference lookup as PRVDR_MDCR_SPCLTY.



",,Provider Medicare Specialty Reference Surrogatekey,"A unique identifier for a classification of healthcare Provider as recognized for the purposes of that healthcare Provider enrolling to bill Medicare for services provided to Medicare Beneficiaries.



Reference lookup as PRVDR_MDCR_SPCLTY.



",No,No,,,,Table,hive,gold,hive_mdm,244
mdd_prvdr_dm_spclty_hstry,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,245
mdd_prvdr_dm_spclty_hstry,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",Nullable,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",Yes,No,,,,Table,hive,gold,hive_mdm,246
mdd_prvdr_dm_spclty_hstry,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,247
mdd_prvdr_dm_spclty_hstry,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,248
mdd_prvdr_dm_spclty_hstry,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,249
mdd_prvdr_dm_name_hstry,prvdr_nm_efctv_ts,TIMESTAMP,The date on which the Organization Name became effective.,Nullable,Provider Name Effective Timestamp,The date on which the Organization Name became effective.,Yes,No,,,,Table,hive,gold,hive_mdm,250
mdd_prvdr_dm_name_hstry,prvdr_name_sfx_name,CHAR(10),The unique identifier for the Person Name Suffix,Nullable,Provider Name Suffix Code,The unique identifier for the Person Name Suffix,Yes,No,,,,Table,hive,gold,hive_mdm,251
mdd_prvdr_dm_name_hstry,prvdr_mdl_name,VARCHAR(55),The middle name of the Person Name,Nullable,Provider Middle Name,The middle name of the Person Name,Yes,No,,,,Table,hive,gold,hive_mdm,252
mdd_prvdr_dm_name_hstry,prvdr_1st_name,VARCHAR(55),The first name or given name of the Person Name,Nullable,Provider First Name,The first name or given name of the Person Name,Yes,No,,,,Table,hive,gold,hive_mdm,253
